record_id,start_partition_idx,channel,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,triangular_index,tinn,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,entropy,sd1,sd2,ratio_sd2_sd1,csi,cvi,Modified_csi,label
418,84442,ECG_0,538.394664753573,141.47616031058016,99.3312833285532,357,61.02564102564103,426,72.82051282051282,99.3316231561613,536.0,968.943975685927,0.18449592772548382,0.26277407554797144,120.38743892500285,307.93242780986697,51.55560806048568,36.90805450137226,8.492753623188406,,6833.178560018661,6439.75203387357,1.0610934278331896,51.4820635253157,48.5179364746843,17511.44644411138,4238.515850219152,0.7762416669435472,70.2979334281329,187.32113716338515,2.664674877745697,2.664674877745697,5.323649326336456,1996.599713080113,1
418,84442,ECG_1,530.0540312714388,140.62731155802024,100.24029778041806,359,59.437086092715234,461,76.32450331125828,100.24038528555795,536.0,884.7168532088375,0.18911352309709195,0.26530750312510215,122.34717264941183,327.36234100326493,56.17977528089887,37.197822058969955,9.758064516129032,,7964.347228654833,6921.339819007554,1.1506944373375436,53.50339022413839,46.4966097758616,16726.03483422134,1840.3477865589543,0.8494802682371222,70.93934325728512,185.79475528199944,2.619065059682791,2.619065059682791,5.324040596519912,1946.4342073255978,1
418,94192,ECG_0,536.9028244951486,143.9217311020966,101.11957427435773,360,61.43344709897611,429,73.20819112627986,101.12329013129366,536.0,968.9955999720862,0.18834561026267688,0.26805918042511073,120.90758961048572,307.93242780986697,51.55332122263642,37.06504964116404,9.317460317460318,,6965.945045471019,6664.346220964097,1.0452555756419406,51.10635502430391,48.8936449756961,17652.354856637547,4022.0635902024296,0.833912446528395,71.56342369395392,190.54029955903826,2.6625375048278492,2.6625375048278492,5.338797935962434,2029.2827750282904,1
418,94192,ECG_1,526.5264791055505,140.81583176873215,101.095277343361,362,59.93377483443709,463,76.65562913907284,101.09586387395349,534.1015114964888,885.531715209514,0.1920052796693008,0.26744302016481,123.34456892425591,328.82426701655726,56.17977528089887,37.70256936938701,8.897058823529411,,10273.024397920712,6108.229520185838,1.6818333960718888,62.71207594533236,37.28792405466764,18295.407739202637,1914.1538210960891,0.8222676814784434,71.54440619142,185.84831152355636,2.597663764603924,2.597663764603924,5.327854285882502,1931.0856982302569,1
418,98054,ECG_0,527.479830926684,142.50823891972806,103.13048417443039,359,60.53962900505902,434,73.18718381112984,103.13172500778097,532.0,968.943975685927,0.19551785482792336,0.2701681288351207,123.30916004746399,307.93242780986697,51.55560806048568,38.082490713507354,9.580645161290322,,8195.833113027189,7822.92632078691,1.0476684525647901,51.16396901327174,48.83603098672826,18315.66913047736,2296.9096966632605,0.8388502752453703,72.9858301586239,187.85703318231418,2.5738836260961167,2.5738836260961167,5.341185994075478,1934.0885670198131,1
418,98054,ECG_1,521.9387377752698,141.4943608471529,105.5574543112657,376,61.74055829228243,475,77.99671592775042,105.5574673894195,532.0,885.8818410772158,0.20224110561203293,0.2710938096878256,124.54780472505439,329.45643836339906,56.17977528089887,37.94157004354236,9.242424242424242,,5441.323039677318,7219.740819154157,0.7536729054374568,42.97682327762552,57.02317672237447,14637.963371081434,1976.8995122499578,0.8315173342622815,74.70174843086005,185.63662646272456,2.485037236237381,2.485037236237381,5.346114416936438,1845.2557166774404,1
418,99788,ECG_0,535.7482341023766,149.35441225442693,107.17935607793797,366,63.32179930795848,441,76.29757785467127,107.18124709300903,536.0,1050.4398872788122,0.20005898343759668,0.27877723667099696,122.72173825831311,529.3244373200932,51.55560806048568,44.160933058722534,9.19047619047619,,7578.391159353243,8274.799850432519,0.9158398144164327,47.80356935506107,52.19643064493893,18944.268932369447,3091.077922583686,0.8356711565757375,75.85289458223181,197.12894080582754,2.5988321459785673,2.5988321459785673,5.378842529384463,2049.220113075563,1
418,99788,ECG_1,527.5561025853721,137.69442813869287,105.05190127909151,372,62.10350584307179,472,78.79799666110183,105.05217634505749,532.0,884.6989138190834,0.1991298666250522,0.26100433198270206,122.66883983888435,327.330302564495,56.17977528089887,36.68610649331888,9.23076923076923,,6059.4878886804245,7070.653799935892,0.8569911722640648,46.149447830665316,53.850552169334684,14951.684264554027,1821.5425759377113,0.844490184233005,74.34499528518299,179.97870084243144,2.420858326132698,2.420858326132698,5.330592833486346,1742.8117458437848,1
418,101259,ECG_0,535.0942367385592,148.7908348181963,108.78717777931438,373,63.3276740237691,451,76.5704584040747,108.78789085602266,535.4872959474628,1050.5594638786915,0.2033060410425896,0.2780647306633089,122.71702413490566,529.8834185486899,51.55560806048568,43.60278175085581,8.93939393939394,,7314.1809028175085,8290.808211699039,0.8822036062173738,46.870785036392554,53.12921496360745,18540.081161670372,2935.092047153824,0.844964312713795,76.98953501955353,195.83165359375508,2.5436139281009873,2.5436139281009873,5.382434570452563,1992.4804865764927,1
418,101259,ECG_1,525.9908921522983,137.94824416620813,106.4217772536052,381,62.76771004942339,482,79.40691927512356,106.42246358945482,532.0,884.6430599728872,0.20232757862780762,0.26226356049957195,123.10090829503189,327.23059182340114,56.17977528089887,36.8780422959204,9.074626865671641,,7072.374415482842,6748.167518705255,1.0480436942146023,51.17291672903068,48.82708327096931,15514.278963549981,1693.7370293618835,0.8424148482864714,75.31362351506456,179.96470278949332,2.389537169905203,2.389537169905203,5.336180859195127,1720.1293863457472,1
418,115080,ECG_0,528.9547222494784,147.1980346671303,103.71009178407762,356,59.531772575250834,438,73.24414715719064,103.71009372545116,532.0,1050.5594600874774,0.196066108048728,0.2782809727856162,124.24359400473087,529.8834008072965,51.55560806048568,44.223435241169575,8.808823529411764,,9419.160010214673,9618.362086802614,0.9792893972185487,49.47681721504304,50.523182784956944,22155.46233674063,3117.9402397233466,0.7452402360741549,73.39550233163952,194.80149654768485,2.6541339776852966,2.6541339776852966,5.3593817188587645,2068.117083564621,1
418,115080,ECG_1,518.2876302358204,134.55507278676868,102.99310799903313,350,57.755775577557756,452,74.58745874587459,102.99370213666553,532.0,885.8818410772158,0.19871919785120762,0.2596146713467698,124.91315121325802,329.45643836339906,56.17977528089887,37.61007953435,7.883116883116883,,5675.003010846176,7046.339150401671,0.8053831769540467,44.610096473417315,55.389903526582685,14315.599131153225,1594.2569699053784,0.7571486928239651,72.8872879378539,175.77707041127294,2.4116286307860193,2.4116286307860193,5.311733995554515,1695.6360625580635,1
418,116807,ECG_0,529.0408666204733,150.77160461399114,105.32566447888411,362,60.033167495854066,443,73.46600331674959,105.32571795514212,532.0,1050.5594600874774,0.19908805652002942,0.2849904688405719,124.50698394981228,529.8834008072965,51.55560806048568,44.450832858216394,9.151515151515152,,8713.679417015917,9346.16261911091,0.9323269637100365,48.248923770125515,51.75107622987447,20364.905002424042,2305.0629662972156,0.7701352725884649,74.53832347011111,199.7703477746896,2.680102509346013,2.680102509346013,5.377030628615175,2141.6200414554855,1
418,116807,ECG_1,518.1528106050441,136.11483026509651,103.01444413337492,354,57.84313725490196,458,74.83660130718954,103.01451131242953,532.0,884.6989138190834,0.19881106346241773,0.2626924480177112,124.98215948739586,327.330302564495,56.17977528089887,37.45918672815473,7.7594936708860756,,7036.71222088646,6830.428638746579,1.0302006789105018,50.74378555834955,49.25621444165044,15700.176450386061,1833.0355907530227,0.7757069894256692,72.90179664833383,178.15673459523512,2.443790726511634,2.443790726511634,5.317660458183892,1741.51110347772,1
418,120631,ECG_0,522.612522526531,145.88137575818212,102.10913789957908,355,58.4843492586491,443,72.9818780889621,102.10971288053408,532.0,1050.6110843821632,0.19538321123055438,0.2791386916121519,125.59281897553075,529.8834008072965,51.55332122225873,43.98594775255056,9.353846153846154,,8677.136544887127,9271.37229838245,0.9359063864149866,48.34460968684272,51.65539031315728,21392.754397341196,3444.245554071618,0.769942535339966,72.26161193390699,193.23822351417246,2.674147702253237,2.674147702253237,5.349120664026103,2066.9902055916864,1
418,120631,ECG_1,512.3352659925782,136.93579510930215,102.93328299008364,353,57.11974110032362,458,74.11003236245955,102.93394414849712,528.0,885.5398845521742,0.20091129965273216,0.2672777069991622,126.62148081761602,328.838989566226,56.17977528089887,38.11747938037864,8.479452054794521,,6167.622816281373,7739.216130177287,0.7969312024033225,44.34956671337552,55.65043328662448,15924.507376123533,2017.6684296648723,0.8247895787897692,72.84378137064593,179.43413131302276,2.463273157114409,2.463273157114409,5.320417521383639,1767.9811165340438,1
418,125211,ECG_0,523.2384758707365,152.04184092295458,103.41919514939616,342,56.0655737704918,429,70.32786885245902,103.41963503920758,528.4927259635051,1050.5594600874774,0.19765296286192244,0.29057847986033003,126.05792054732736,529.8834008072965,51.55560806048568,44.702141403867806,9.257575757575758,,9133.141470100352,9298.11700732682,0.9822571024760746,49.55245720896238,50.447542791037606,21010.234855102317,2578.9763776751456,0.6983411408740854,73.18842931727708,202.18035660407762,2.762463390594315,2.762463390594315,5.374301367818345,2234.063333664272,1
418,125211,ECG_1,514.3625846349008,137.83880177774822,103.96463531239435,348,56.310679611650485,454,73.46278317152104,103.96506163874365,528.0,884.7168532145579,0.20212407500934187,0.2679798373662568,126.23967661269755,327.362341013482,56.17977528089887,38.3545105861664,8.364864864864865,,7770.984270601972,6808.109919808746,1.1414304942391815,53.30224339803823,46.69775660196178,16269.55097993811,1690.4567895273933,0.7162131173034355,73.57364833787115,180.51589631194813,2.4535400974404276,2.4535400974404276,5.327357726932389,1771.6119593070532,1
418,141788,ECG_0,518.8950519891704,149.28265875268815,104.89957662330987,360,58.727569331158236,450,73.4094616639478,104.89958169713272,528.0,1015.1997121667788,0.20215953359933375,0.28769335568033855,126.57319405870781,529.8834008072965,53.17111792708628,43.147583193838905,10.233333333333333,,6207.155559250792,8390.803890669747,0.7397569577514392,42.52070695596144,57.47929304403857,17018.897048414758,2420.937598494217,0.7120296554766276,74.23577789418229,197.63520356704853,2.662263522701455,2.662263522701455,5.370597551785975,2104.627973032919,1
418,141788,ECG_1,503.0420298385077,137.60198452468902,103.60708432165491,368,58.41269841269841,474,75.23809523809524,103.6073092151007,524.0,885.881841077208,0.20596153615307633,0.273539736965644,129.0936500843326,329.45643836338513,56.17977528089887,38.37111099819668,9.707692307692307,,6838.433104482024,8341.992976429807,0.8197601129375112,45.04770200805368,54.95229799194631,16649.932672737756,1469.506591825925,0.8229611601761292,73.31948507997367,180.2577748610945,2.4585248336711207,2.4585248336711207,5.325233394666245,1772.6728638331947,1
418,144961,ECG_0,508.795570658351,140.3000023219543,99.80512029748247,354,57.28155339805825,446,72.16828478964402,99.8051236554786,528.0,934.7675418618741,0.19615957648046492,0.27574926043560977,128.5589720263402,529.8834008072965,57.25190839694657,43.08786838184573,9.983870967741936,,6702.999467069485,8910.929437827323,0.7522222585014455,42.92961437122533,57.07038562877468,18158.897725160634,2544.968820263827,0.7176906062188153,70.63004454371888,185.41730801312227,2.625190302667187,2.625190302667187,5.3212597342688115,1947.022875770814,1
418,144961,ECG_1,497.43844524151,136.42826537885273,97.4947847436038,353,55.4160125588697,470,73.78335949764521,97.49478656360738,522.8389184200224,885.5398845521742,0.1959936701641003,0.27426160298610575,130.44301389685216,328.838989566226,56.17977528089887,38.30137659202182,9.382352941176471,,7186.79286390189,7911.054328643742,0.9084494386393605,47.60144126674084,52.39855873325916,16874.259477782674,1776.4122852370426,0.8208074650626324,68.9933996378979,180.18116992341527,2.611571119397952,2.611571119397952,5.298636930398567,1882.223758525305,1
418,150355,ECG_0,504.54089829410776,139.5749416855296,95.53213607284921,341,54.56,442,70.72,95.53241390649237,528.0,934.7675418618741,0.18934523292263308,0.2766375177065792,129.70429647751,529.8834008072965,57.25190839694657,43.49105929367716,9.936507936507937,,4642.1046435718445,8593.237890950288,0.5402043679554757,35.07355122441075,64.92644877558924,15564.814177479257,2329.4716429571235,0.7434788495802069,67.60552731128979,185.45032049042254,2.7431236448540095,2.7431236448540095,5.302329775418512,2034.8526363321284,1
418,150355,ECG_1,489.9646359792965,129.9422550829188,91.45205706103411,354,54.96894409937888,474,73.6024844720497,91.45236163392373,516.0,853.521945008944,0.1866509435954232,0.2652074160887185,132.04591056601652,328.8066611787421,57.915057915057915,38.22708179291681,9.485294117647058,,6497.162258146029,7160.370469127191,0.9073779472946735,47.57200577796611,52.42799422203389,14483.519873876387,825.9871466031653,0.8619853870166129,64.71663505651676,171.99341981317278,2.6576384829491158,2.6576384829491158,5.250647742520967,1828.3853252380436,1
418,152211,ECG_0,501.7146796005451,136.5452186641297,93.88972395824952,339,54.414125200642054,441,70.78651685393258,93.89048814250799,525.295237059903,934.7675418618741,0.18713920871771514,0.2721571128292363,130.21894447406936,529.8834008072965,57.25190839694657,43.37799490117639,10.064516129032258,,4794.6527808939545,8293.340407546988,0.5781328807546344,36.633979800115554,63.36602019988445,15225.400560090144,2137.407371649201,0.7656995693834562,66.4434072774211,181.31317411990977,2.7288361863032256,2.7288361863032256,5.28500123886696,1979.0958023676292,1
418,152211,ECG_1,492.12699148252557,133.2292452829682,98.27800320086268,355,55.46875,471,73.59375,98.2786949939369,517.6908287620536,853.521945007564,0.19970189949930145,0.2707212723317959,131.78727899184344,328.80666117625543,57.915057915057915,38.59779755018475,9.861538461538462,,5472.927713747055,7202.089243275877,0.7599083444927834,43.17885910767664,56.82114089232335,13747.503070189556,1072.4861131666223,0.8755159639708301,69.54739764999631,175.10917473808135,2.517839353520234,2.517839353520234,5.28970976797125,1763.5870852719697,1
418,156310,ECG_0,504.1364383734398,141.60526474673892,97.57863000399804,344,55.21669341894061,443,71.107544141252,97.5786319050837,526.9772105266868,964.3455755929996,0.19355599888774988,0.28088678771885284,130.5521876632953,529.8834008072965,55.680422319160826,46.591562510938445,9.904761904761905,,5843.620217010498,7907.621519250459,0.7389858256094682,42.49521846162682,57.50478153837319,16100.276528009852,2349.034791748895,0.7351657182228225,69.05395374057613,187.97780049990587,2.722187366795915,2.722187366795915,5.317415095848458,2046.8431750357065,1
418,156310,ECG_1,499.9124502238221,133.1304165214594,99.08879326775161,358,56.1128526645768,468,73.35423197492163,99.0887940611368,524.0,798.3052579119508,0.19821229500640064,0.2663074633605423,129.2840166952984,252.42459918517764,57.915057915057915,36.42755710961728,9.537313432835822,,5190.1046907818145,7227.59737173611,0.7180954366769218,41.796015596539625,58.203984403460375,13391.472426640572,973.7703641226473,0.8350979378173812,70.12133323272928,174.7295459618066,2.491817224608205,2.491817224608205,5.292336495885223,1741.576369102403,1
418,159499,ECG_0,504.2320956471845,141.66526848098098,95.78416135258112,337,53.74800637958533,444,70.8133971291866,95.78569630732667,524.4913062778719,964.3455755929996,0.18996350516796284,0.2809525012467778,130.50244143410245,529.8834008072965,55.680422319160826,46.411974792675096,10.295081967213115,,6333.455267560374,8313.618207547739,0.7618169501469743,43.2404143962528,56.7595856037472,17387.001209100847,2739.927733992734,0.743193620783329,67.783705584203,188.52974790427882,2.7813431897741467,2.7813431897741467,5.310625176521902,2097.4637216136102,1
418,159499,ECG_1,504.3638595225093,137.68550403892192,99.3626988594725,364,56.60964230171073,476,74.02799377916018,99.36413911124025,524.0,771.0765587894149,0.19700884041396252,0.2729884416565282,128.53811891279483,226.48052481058699,57.915057915057915,36.75417007987142,9.907692307692308,,6217.38791037018,7340.071563659835,0.8470473150632508,45.85953527856671,54.140464721433275,14826.030646342118,1268.5711723121026,0.8391283987079584,70.31473652471998,181.57762492213402,2.58235519176408,2.58235519176408,5.310228667545169,1875.5916897034547,1
418,179230,ECG_0,501.83127976614895,122.52938760602301,84.68471971046175,328,52.988691437802906,435,70.27463651050081,84.68519702840825,524.0,739.4929728038887,0.16875232860707917,0.24416450816521668,128.39099353464852,373.81540888356614,66.66666666666667,38.645790868044735,8.378378378378379,,4070.392706157794,6438.358018928624,0.6322097488507059,38.733364342166574,61.266635657833426,11914.07733754131,1405.326612454892,0.7074846551642825,59.929567511401125,162.58950947742744,2.713009891928489,2.713009891928489,5.192853647048908,1764.4277901442458,1
418,179230,ECG_1,502.9125979088977,129.78142244615972,91.32091861124987,362,56.82888540031397,470,73.78335949764521,91.32137544210364,524.0,771.0830724656951,0.1815849828018157,0.25805959720593347,127.85666117370653,226.48609342727036,57.915057915057915,34.676574245000445,9.246376811594203,,6910.495390062122,6755.663858961761,1.0229187736886831,50.566477853356716,49.43352214664329,14889.510883716828,1223.351634692945,0.8253405276329687,64.62438631579481,171.78510970862422,2.658208758365235,2.658208758365235,5.249501931229924,1826.5627327367908,1
418,181019,ECG_0,499.8855318006293,126.17181927783103,89.19872035567695,327,52.15311004784689,437,69.6969696969697,89.20060954058229,524.0,890.6185113284196,0.17844207096627557,0.25240142242835,129.30709162347407,381.23924552020503,57.25190839694657,39.447806617121394,8.971428571428572,,3933.054346574476,6648.245146543402,0.5915928579467883,37.16986131176564,62.83013868823436,11931.57843254366,1350.2789394257813,0.7165658649214401,63.12337774531167,166.89546171714198,2.643956449709121,2.643956449709121,5.2267547400130985,1765.057329736877,1
418,181019,ECG_1,506.5406667200457,132.72709948606254,90.6076300686772,363,56.54205607476636,478,74.45482866043614,90.60940398730013,524.0,774.6104853518868,0.17887883429777618,0.2620265424008256,127.24076796052547,229.54248980022393,57.915057915057915,35.11048749239597,10.206349206349206,,7831.932865774452,7117.513270314671,1.10037488773494,52.389451719335334,47.61054828066467,16163.47802587273,1214.031889783606,0.8166762798136928,64.11922620192902,176.41340852450006,2.751334022168731,2.751334022168731,5.2576398464070895,1941.4888513608328,1
418,182249,ECG_0,496.85807573974375,125.41075793579053,84.84330697178835,329,52.30524642289348,436,69.31637519872814,84.84383343190628,524.0,739.4929728038887,0.17076070124368437,0.2524076070396432,130.27692231211506,373.81540888356614,66.66666666666667,40.16688474843272,8.75,,3860.1656697407298,6501.081098747778,0.59377288347999,37.255802858403,62.74419714159699,11519.885605285814,1158.6388367973052,0.7244038288089296,60.041024046785274,166.88556511415914,2.7795256287454104,2.7795256287454104,5.204986847216695,1855.4508212098651,1
418,182249,ECG_1,504.72665274020363,136.94345781946592,93.6979740257381,370,57.27554179566563,479,74.14860681114551,93.7002296570838,520.0,855.3502221832226,0.1856454957319518,0.27132202564692853,128.41129080000178,332.13436919282856,57.915057915057915,37.40051277765164,9.953846153846154,,6888.591674706411,7761.34485620344,0.8875512945672733,47.02130729489644,52.97869270510357,15727.687887866581,1077.751356956729,0.7959881133544786,66.30581298190594,181.96307439673632,2.744300480055826,2.744300480055826,5.285654852944768,1997.44540967759,1
418,184557,ECG_0,493.9093207882715,127.05303666730521,89.93565220918846,325,51.181102362204726,439,69.13385826771653,89.93565419461194,524.0,890.6185113284196,0.18208940469290205,0.25723960111651784,131.22753176196414,381.23924552020503,57.25190839694657,40.59232997003835,8.48,,3696.1872473977655,6313.252778636799,0.5854647955654758,36.92701327730601,63.07298672269399,11183.030732378553,1173.5907063439872,0.7147928718447337,63.6442428699203,168.03082634529238,2.640157518861891,2.640157518861891,5.233268070193405,1774.5113983044018,1
418,184557,ECG_1,507.5341760564421,141.0030333981731,98.00108371833414,377,57.82208588957055,490,75.15337423312883,98.00108391036186,524.0,820.9688026108361,0.19309258082250466,0.27781978051955336,127.98133895506072,279.029279139491,57.915057915057915,37.119102575250366,9.893939393939394,,6112.722068725374,8005.060670352175,0.7636072130427027,43.29803186307411,56.7019681369259,15439.74317748289,1321.9604384053398,0.7900760881489342,69.35043411696343,186.96049888348435,2.6958807289968063,2.6958807289968063,5.316919024904948,2016.0928240944572,1
418,187749,ECG_0,496.5443781511149,136.35193664283096,98.12813186597216,333,51.950078003120126,456,71.13884555382215,98.12846540554817,524.0,1062.6185113284196,0.1976227497951541,0.27460171264155275,131.38428753557474,381.23924552020503,49.18032786885246,41.57726492374575,9.727272727272727,,4144.52878403122,7153.14001945768,0.5793999240553718,36.68481397464337,63.31518602535663,12544.676656120175,1247.007852631275,0.7669382992768532,69.44125495533024,179.8933388503588,2.5905830614103897,2.5905830614103897,5.300752625990823,1864.1145459451961,1
418,187749,ECG_1,506.6201548021779,139.93105190352682,95.12789463732855,365,55.895865237366,494,75.65084226646248,95.1282261672235,524.0,821.1812979688592,0.18777031522634274,0.2762050632552633,128.22069639719075,279.3052906133946,57.915057915057915,37.28188585282424,10.380952380952381,,7788.781996491349,7787.148350158514,1.0002097874933642,50.0052441372569,49.9947558627431,16995.816340414658,1419.8859937647956,0.8754444274512599,67.31714364731948,186.09084003470238,2.7643900194228217,2.7643900194228217,5.301970659021722,2057.710643591761,1
418,194307,ECG_0,499.1170178939131,140.89321090377632,99.58020517071643,337,52.90423861852433,459,72.05651491365776,99.58020695260528,524.0,1122.9999408236417,0.19951274627500473,0.28228492688606954,131.917148501975,618.556323671024,49.18032786885246,47.734334122699124,9.246376811594203,,3605.0387033425413,8010.466580430004,0.45004103907628085,31.036434621393223,68.96356537860677,13001.684573436898,1386.179289664353,0.7762668830137502,70.46917339666048,186.37566729147716,2.644782935687301,2.644782935687301,5.3225083713024395,1971.6927379193305,1
418,194307,ECG_1,499.2086862250917,137.63831863293316,90.66690390860684,364,55.913978494623656,488,74.9615975422427,90.66714458665555,519.5075041220796,821.1812979688602,0.18162172872483634,0.2757129882368923,130.07354959606155,279.30529061339587,57.915057915057915,37.72190360326806,10.516129032258064,,8091.029458960053,7434.9212565802045,1.088246825990143,52.11294050329277,47.88705949670723,17231.73961931753,1705.7889037772748,0.8669623062760999,64.16047992403067,183.7717234182662,2.8642510722466765,2.8642510722466765,5.27566627467253,2105.4734233975546,1
418,196326,ECG_0,497.27849585210595,140.97422582804074,97.14947347152635,353,55.15625,463,72.34375,97.15136506944872,524.0,1122.9999408236301,0.19536610949358688,0.2834914982327477,132.55614426117074,618.5563236709503,49.18032786885246,48.29042934287644,8.902777777777779,,3844.781480095255,7747.517790990382,0.496259780721816,33.16668583328581,66.83331416671417,13031.9766816839,1439.6774105982636,0.7884573603642702,68.74878246358897,187.1391717556882,2.722072523317801,2.722072523317801,5.313549696935435,2037.625589890438,1
418,196326,ECG_1,509.1823289656795,142.51704793554873,95.98761333075011,369,56.25,497,75.76219512195122,95.98824256941764,524.0,820.9693820562495,0.18851448117691363,0.27989393941665014,127.70782273268472,279.03003104281316,57.915057915057915,37.34837415938152,9.805970149253731,,10037.0512190957,8059.920677340885,1.2453039702131543,55.46260046451231,44.53739953548769,20261.962963412683,2164.9910669760975,0.8647507192013514,67.92528436184111,189.7587248294265,2.793639019876208,2.793639019876208,5.314353201129935,2120.4695121817526,1
